time,open,high,low,close,tick_volume,spread,real_volume
2025-08-26 13:40:00,3376.311,3378.089,3375.971,3377.458,1083,160,0
2025-08-26 13:45:00,3377.417,3377.579,3372.756,3373.54,1197,160,0
2025-08-26 13:50:00,3373.582,3377.598,3373.469,3376.398,904,160,0
2025-08-26 13:55:00,3376.43,3376.686,3374.768,3375.778,611,160,0
2025-08-26 14:00:00,3375.703,3375.881,3372.315,3373.76,1149,160,0
2025-08-26 14:05:00,3373.723,3374.925,3371.106,3371.772,1379,160,0
2025-08-26 14:10:00,3371.821,3373.631,3370.42,3371.482,1151,160,0
2025-08-26 14:15:00,3371.435,3374.531,3370.374,3374.415,869,160,0
2025-08-26 14:20:00,3374.453,3376.344,3373.377,3375.179,838,160,0
2025-08-26 14:25:00,3375.179,3375.661,3373.209,3374.218,768,160,0
2025-08-26 14:30:00,3374.2,3375.567,3373.887,3374.928,588,160,0
2025-08-26 14:35:00,3374.962,3377.018,3374.375,3374.974,837,160,0
2025-08-26 14:40:00,3374.938,3376.585,3373.59,3376.401,749,160,0
2025-08-26 14:45:00,3376.409,3378.582,3375.954,3378.27,600,160,0
2025-08-26 14:50:00,3378.232,3379.044,3377.47,3378.608,543,160,0
2025-08-26 14:55:00,3378.605,3379.54,3378.418,3379.285,578,160,0
2025-08-26 15:00:00,3379.326,3381.174,3378.583,3380.059,620,160,0
2025-08-26 15:05:00,3380.1,3380.98,3379.078,3379.474,670,160,0
2025-08-26 15:10:00,3379.468,3382.16,3379.024,3381.401,606,160,0
2025-08-26 15:15:00,3381.37,3381.58,3379.552,3380.259,573,160,0
2025-08-26 15:20:00,3380.233,3382.919,3379.8,3382.317,703,160,0
2025-08-26 15:25:00,3382.259,3383.561,3381.744,3381.919,558,160,0
2025-08-26 15:30:00,3381.972,3383.088,3381.575,3383.088,477,160,0
2025-08-26 15:35:00,3383.05,3384.086,3382.769,3383.687,549,160,0
2025-08-26 15:40:00,3383.722,3384.916,3383.309,3384.767,500,160,0
2025-08-26 15:45:00,3384.805,3385.879,3384.305,3385.042,592,160,0
2025-08-26 15:50:00,3385.084,3386.033,3383.875,3385.797,557,160,0
2025-08-26 15:55:00,3385.814,3389.457,3385.814,3386.688,880,160,0
2025-08-26 16:00:00,3386.675,3387.15,3385.323,3386.794,547,160,0
2025-08-26 16:05:00,3386.717,3387.737,3385.156,3385.248,581,160,0
2025-08-26 16:10:00,3385.215,3386.087,3384.653,3385.29,576,160,0
2025-08-26 16:15:00,3385.232,3385.246,3383.371,3383.667,406,160,0
2025-08-26 16:20:00,3383.627,3385.923,3383.051,3385.447,709,160,0
2025-08-26 16:25:00,3385.422,3385.648,3383.342,3384.474,507,160,0
2025-08-26 16:30:00,3384.542,3385.87,3384.172,3385.439,393,160,0
2025-08-26 16:35:00,3385.384,3385.417,3384.64,3384.873,384,160,0
2025-08-26 16:40:00,3384.918,3385.168,3383.348,3383.36,377,160,0
2025-08-26 16:45:00,3383.358,3383.477,3382.454,3383.477,429,160,0
2025-08-26 16:50:00,3383.547,3383.547,3382.741,3382.898,344,160,0
2025-08-26 16:55:00,3382.934,3383.563,3382.852,3383.001,325,160,0
2025-08-26 17:00:00,3382.959,3384.189,3382.854,3383.123,445,160,0
2025-08-26 17:05:00,3383.157,3383.468,3382.684,3382.867,317,160,0
2025-08-26 17:10:00,3382.874,3383.741,3382.713,3383.347,375,160,0
2025-08-26 17:15:00,3383.345,3384.533,3383.248,3383.936,485,160,0
2025-08-26 17:20:00,3383.977,3385.623,3383.947,3385.45,412,160,0
2025-08-26 17:25:00,3385.429,3385.932,3383.6,3384.021,541,160,0
2025-08-26 17:30:00,3384.023,3384.235,3383.195,3383.734,345,160,0
2025-08-26 17:35:00,3383.736,3383.951,3381.82,3381.82,453,160,0
2025-08-26 17:40:00,3381.836,3382.375,3381.487,3381.926,335,160,0
2025-08-26 17:45:00,3381.923,3383.001,3381.843,3382.398,317,160,0
2025-08-26 17:50:00,3382.499,3382.499,3381.699,3381.761,299,160,0
2025-08-26 17:55:00,3381.763,3382.24,3381.516,3381.714,323,160,0
2025-08-26 18:00:00,3381.681,3381.994,3380.582,3380.756,388,160,0
2025-08-26 18:05:00,3380.758,3381.041,3380.245,3380.845,409,160,0
2025-08-26 18:10:00,3380.834,3382.563,3380.627,3382.46,414,160,0
2025-08-26 18:15:00,3382.424,3382.928,3381.415,3382.315,396,160,0
2025-08-26 18:20:00,3382.329,3383.335,3382.326,3382.936,367,160,0
2025-08-26 18:25:00,3382.968,3383.149,3382.299,3382.792,328,160,0
2025-08-26 18:30:00,3382.81,3383.603,3382.805,3383.421,323,160,0
2025-08-26 18:35:00,3383.418,3384.485,3383.253,3384.134,350,160,0
2025-08-26 18:40:00,3384.133,3384.527,3383.845,3384.36,298,160,0
2025-08-26 18:45:00,3384.392,3385.457,3384.392,3385.228,371,160,0
2025-08-26 18:50:00,3385.228,3385.357,3384.806,3384.876,273,160,0
2025-08-26 18:55:00,3384.933,3385.676,3384.711,3385.602,309,160,0
2025-08-26 19:00:00,3385.566,3385.923,3385.081,3385.707,347,160,0
2025-08-26 19:05:00,3385.751,3387.961,3385.513,3387.662,511,160,0
2025-08-26 19:10:00,3387.598,3388.835,3387.598,3388.236,365,160,0
2025-08-26 19:15:00,3388.248,3388.508,3388.018,3388.296,282,160,0
2025-08-26 19:20:00,3388.327,3389.21,3388.253,3388.985,389,160,0
2025-08-26 19:25:00,3388.988,3389.426,3388.322,3388.408,349,160,0
2025-08-26 19:30:00,3388.423,3388.71,3387.914,3388.307,384,160,0
2025-08-26 19:35:00,3388.307,3388.489,3387.837,3388.404,326,160,0
2025-08-26 19:40:00,3388.388,3389.46,3388.28,3388.892,340,160,0
2025-08-26 19:45:00,3388.917,3390.795,3388.917,3390.381,429,160,0
2025-08-26 19:50:00,3390.347,3390.725,3389.695,3390.44,377,160,0
2025-08-26 19:55:00,3390.413,3390.841,3389.434,3389.658,502,160,0
2025-08-26 20:00:00,3389.689,3390.07,3389.191,3389.776,340,160,0
2025-08-26 20:05:00,3389.783,3390.985,3389.76,3390.865,320,160,0
2025-08-26 20:10:00,3390.861,3391.011,3389.773,3390.021,243,160,0
2025-08-26 20:15:00,3390.018,3390.912,3389.961,3390.316,271,160,0
2025-08-26 20:20:00,3390.313,3390.558,3390.047,3390.105,188,160,0
2025-08-26 20:25:00,3390.094,3390.449,3389.732,3390.177,167,160,0
2025-08-26 20:30:00,3390.225,3391.1,3389.982,3390.882,191,160,0
2025-08-26 20:35:00,3390.873,3391.073,3390.051,3390.267,198,160,0
2025-08-26 20:40:00,3390.265,3391.131,3390.215,3391.037,195,160,0
2025-08-26 20:45:00,3391.057,3391.32,3390.819,3391.234,206,160,0
2025-08-26 20:50:00,3391.267,3393.332,3391.072,3392.939,400,160,0
2025-08-26 20:55:00,3392.942,3393.583,3392.85,3393.583,157,160,0
2025-08-26 22:00:00,3392.136,3392.241,3390.679,3390.679,316,160,0
2025-08-26 22:05:00,3390.687,3391.817,3389.936,3391.423,545,160,0
2025-08-26 22:10:00,3391.378,3391.478,3389.338,3389.464,367,160,0
2025-08-26 22:15:00,3389.354,3389.834,3388.81,3388.859,384,160,0
2025-08-26 22:20:00,3388.925,3390.469,3388.738,3390.154,278,160,0
2025-08-26 22:25:00,3390.174,3390.333,3389.53,3389.63,278,160,0
2025-08-26 22:30:00,3389.648,3391.834,3389.648,3391.345,361,160,0
2025-08-26 22:35:00,3391.375,3392.032,3390.896,3391.186,263,160,0
2025-08-26 22:40:00,3391.284,3391.284,3390.418,3390.817,258,160,0
2025-08-26 22:45:00,3390.822,3390.917,3390.303,3390.488,259,160,0
2025-08-26 22:50:00,3390.495,3391.108,3390.212,3391.02,244,160,0
2025-08-26 22:55:00,3391.014,3391.403,3390.724,3391.027,191,160,0
2025-08-26 23:00:00,3390.991,3391.191,3390.612,3391.092,224,160,0
2025-08-26 23:05:00,3391.092,3391.718,3390.725,3391.185,268,160,0
2025-08-26 23:10:00,3391.191,3392.13,3391.102,3391.573,245,160,0
2025-08-26 23:15:00,3391.541,3392.17,3391.541,3391.952,228,160,0
2025-08-26 23:20:00,3391.949,3392.954,3391.872,3392.38,280,160,0
2025-08-26 23:25:00,3392.303,3392.511,3391.52,3391.63,259,160,0
2025-08-26 23:30:00,3391.634,3392.204,3391.43,3391.497,222,160,0
2025-08-26 23:35:00,3391.502,3391.737,3390.399,3390.411,341,160,0
2025-08-26 23:40:00,3390.455,3391.051,3390.322,3390.524,282,160,0
2025-08-26 23:45:00,3390.514,3391.545,3389.96,3391.22,354,160,0
2025-08-26 23:50:00,3391.218,3391.761,3390.521,3391.35,297,160,0
2025-08-26 23:55:00,3391.361,3391.467,3390.165,3390.862,374,160,0
2025-08-27 00:00:00,3390.853,3391.93,3389.656,3390.904,617,160,0
2025-08-27 00:05:00,3390.914,3392.063,3390.271,3391.954,396,160,0
2025-08-27 00:10:00,3391.945,3392.49,3391.066,3392.285,407,160,0
2025-08-27 00:15:00,3392.288,3393.554,3391.6,3393.086,429,160,0
2025-08-27 00:20:00,3393.098,3393.22,3391.669,3391.862,354,160,0
2025-08-27 00:25:00,3391.936,3391.945,3390.752,3391.386,383,160,0
2025-08-27 00:30:00,3391.379,3392.668,3389.822,3389.822,457,160,0
2025-08-27 00:35:00,3389.88,3390.112,3388.957,3389.93,604,160,0
2025-08-27 00:40:00,3389.91,3390.091,3389.273,3389.437,317,160,0
2025-08-27 00:45:00,3389.435,3390.597,3389.134,3389.563,358,160,0
2025-08-27 00:50:00,3389.558,3391.231,3389.116,3391.162,577,160,0
2025-08-27 00:55:00,3391.113,3391.24,3389.432,3389.579,478,160,0
2025-08-27 01:00:00,3389.627,3390.025,3387.268,3387.447,923,160,0
2025-08-27 01:05:00,3387.464,3388.024,3386.584,3387.182,611,160,0
2025-08-27 01:10:00,3387.176,3387.858,3386.171,3386.316,597,160,0
2025-08-27 01:15:00,3386.32,3386.932,3385.435,3385.533,555,160,0
2025-08-27 01:20:00,3385.545,3385.664,3384.398,3385.123,492,160,0
2025-08-27 01:25:00,3385.132,3385.53,3384.382,3384.789,442,160,0
2025-08-27 01:30:00,3384.819,3385.774,3384.325,3385.086,595,160,0
2025-08-27 01:35:00,3385.119,3385.802,3383.829,3383.844,503,160,0
2025-08-27 01:40:00,3383.813,3386.215,3383.361,3386.065,566,160,0
2025-08-27 01:45:00,3386.096,3387.754,3385.15,3385.8,577,160,0
2025-08-27 01:50:00,3385.786,3387.853,3385.15,3387.421,591,160,0
2025-08-27 01:55:00,3387.399,3387.599,3385.685,3386.299,463,160,0
2025-08-27 02:00:00,3386.253,3387.106,3385.151,3385.174,471,160,0
2025-08-27 02:05:00,3385.134,3386.041,3384.887,3385.541,380,160,0
2025-08-27 02:10:00,3385.547,3386.047,3385.151,3385.803,392,160,0
2025-08-27 02:15:00,3385.774,3386.537,3385.402,3386.257,341,160,0
2025-08-27 02:20:00,3386.365,3386.643,3384.617,3384.846,445,160,0
2025-08-27 02:25:00,3384.813,3385.823,3384.419,3385.624,391,160,0
2025-08-27 02:30:00,3385.631,3386.524,3384.875,3384.933,457,160,0
2025-08-27 02:35:00,3384.937,3385.197,3382.657,3382.901,446,160,0
2025-08-27 02:40:00,3382.871,3383.976,3382.147,3383.66,483,160,0
2025-08-27 02:45:00,3383.74,3385.071,3383.586,3385.011,329,160,0
2025-08-27 02:50:00,3385.02,3385.119,3383.308,3384.02,383,160,0
2025-08-27 02:55:00,3384.008,3384.391,3383.818,3384.23,294,160,0
2025-08-27 03:00:00,3384.192,3384.456,3383.616,3384.34,329,160,0
2025-08-27 03:05:00,3384.328,3384.328,3383.725,3384.022,310,160,0
2025-08-27 03:10:00,3384.018,3384.545,3383.646,3383.967,347,160,0
2025-08-27 03:15:00,3383.952,3384.047,3382.63,3382.836,323,160,0
2025-08-27 03:20:00,3382.904,3382.904,3381.758,3382.516,336,160,0
2025-08-27 03:25:00,3382.514,3382.887,3381.955,3382.111,335,160,0
2025-08-27 03:30:00,3382.143,3382.541,3381.218,3382.161,399,160,0
2025-08-27 03:35:00,3382.228,3383.026,3381.837,3382.428,380,160,0
2025-08-27 03:40:00,3382.411,3382.593,3381.92,3382.486,266,160,0
2025-08-27 03:45:00,3382.486,3382.707,3382.167,3382.377,260,160,0
2025-08-27 03:50:00,3382.373,3383.296,3380.852,3381.456,454,160,0
2025-08-27 03:55:00,3381.468,3381.596,3380.577,3380.633,328,160,0
2025-08-27 04:00:00,3380.677,3381.244,3379.766,3379.819,409,160,0
2025-08-27 04:05:00,3379.782,3380.378,3379.283,3379.762,433,160,0
2025-08-27 04:10:00,3379.729,3379.833,3378.959,3379.598,332,160,0
2025-08-27 04:15:00,3379.506,3379.643,3378.883,3379.139,316,160,0
2025-08-27 04:20:00,3379.123,3379.123,3377.897,3378.104,369,160,0
2025-08-27 04:25:00,3378.128,3378.716,3377.171,3377.317,425,160,0
2025-08-27 04:30:00,3377.354,3377.905,3376.615,3376.711,373,160,0
2025-08-27 04:35:00,3376.703,3377.222,3375.875,3376.827,345,160,0
2025-08-27 04:40:00,3376.823,3377.455,3374.814,3374.968,531,160,0
2025-08-27 04:45:00,3374.971,3375.912,3374.326,3375.015,467,160,0
2025-08-27 04:50:00,3374.975,3375.059,3373.839,3374.142,435,160,0
2025-08-27 04:55:00,3374.142,3375.285,3373.965,3374.993,435,160,0
2025-08-27 05:00:00,3375.002,3376.184,3374.339,3375.293,554,160,0
2025-08-27 05:05:00,3375.29,3375.778,3374.633,3375.778,447,160,0
2025-08-27 05:10:00,3375.733,3376.162,3374.055,3374.737,463,160,0
2025-08-27 05:15:00,3374.726,3376.241,3374.196,3375.699,399,160,0
2025-08-27 05:20:00,3375.785,3377.287,3375.594,3376.559,412,160,0
2025-08-27 05:25:00,3376.566,3377.453,3375.759,3375.776,409,160,0
2025-08-27 05:30:00,3375.741,3378.171,3375.587,3378.011,554,160,0
2025-08-27 05:35:00,3377.998,3378.774,3377.675,3378.106,379,160,0
2025-08-27 05:40:00,3378.105,3378.593,3377.404,3377.666,404,160,0
2025-08-27 05:45:00,3377.705,3378.528,3376.701,3378.398,457,160,0
2025-08-27 05:50:00,3378.403,3378.85,3377.166,3377.368,387,160,0
2025-08-27 05:55:00,3377.43,3377.442,3375.841,3377.202,380,160,0
2025-08-27 06:00:00,3377.204,3378.375,3377.189,3378.246,486,160,0
2025-08-27 06:05:00,3378.268,3379.054,3378.109,3378.513,415,160,0
2025-08-27 06:10:00,3378.444,3379.697,3378.426,3379.404,411,160,0
2025-08-27 06:15:00,3379.337,3381.954,3379.337,3381.426,537,160,0
2025-08-27 06:20:00,3381.467,3381.895,3380.34,3380.621,552,160,0
2025-08-27 06:25:00,3380.615,3381.338,3380.003,3381.015,456,160,0
2025-08-27 06:30:00,3380.939,3381.532,3380.021,3380.125,479,160,0
2025-08-27 06:35:00,3380.163,3380.197,3378.666,3378.975,411,160,0
2025-08-27 06:40:00,3378.954,3379.785,3378.27,3379.774,432,160,0
2025-08-27 06:45:00,3379.791,3380.175,3379.034,3379.582,337,160,0
2025-08-27 06:50:00,3379.577,3379.738,3377.315,3377.462,454,160,0
2025-08-27 06:55:00,3377.497,3377.78,3376.325,3377.539,473,160,0
2025-08-27 07:00:00,3377.494,3377.58,3375.262,3375.392,545,160,0
2025-08-27 07:05:00,3375.368,3378.21,3375.024,3376.245,592,160,0
2025-08-27 07:10:00,3376.269,3376.441,3374.127,3374.606,562,160,0
2025-08-27 07:15:00,3374.585,3375.811,3373.755,3375.085,489,160,0
2025-08-27 07:20:00,3375.024,3375.579,3374.167,3374.963,439,160,0
2025-08-27 07:25:00,3374.926,3376.522,3374.848,3375.096,460,160,0
2025-08-27 07:30:00,3375.069,3376.095,3374.411,3375.272,497,160,0
2025-08-27 07:35:00,3375.253,3377.083,3375.06,3376.974,568,160,0
2025-08-27 07:40:00,3377.009,3378.164,3377.005,3378.08,370,160,0
2025-08-27 07:45:00,3378.085,3380.011,3377.677,3379.642,440,160,0
2025-08-27 07:50:00,3379.666,3381.146,3379.025,3380.539,508,160,0
2025-08-27 07:55:00,3380.536,3381.586,3380.232,3381.393,469,160,0
2025-08-27 08:00:00,3381.374,3382.778,3381.064,3382.162,543,160,0
2025-08-27 08:05:00,3382.168,3383.938,3381.637,3382.702,643,160,0
2025-08-27 08:10:00,3382.654,3383.631,3381.005,3382.103,661,160,0
2025-08-27 08:15:00,3382.098,3383.597,3382.089,3383.307,618,160,0
2025-08-27 08:20:00,3383.27,3385.041,3383.125,3384.719,428,160,0
2025-08-27 08:25:00,3384.706,3384.825,3383.528,3384.203,466,160,0
2025-08-27 08:30:00,3384.246,3384.627,3382.26,3382.72,594,160,0
2025-08-27 08:35:00,3382.683,3383.153,3382.206,3382.557,440,160,0
2025-08-27 08:40:00,3382.551,3383.695,3381.744,3383.577,420,160,0
2025-08-27 08:45:00,3383.571,3384.126,3382.908,3382.993,383,160,0
2025-08-27 08:50:00,3382.99,3383.986,3382.99,3383.802,341,160,0
2025-08-27 08:55:00,3383.825,3384.675,3383.536,3384.489,356,160,0
2025-08-27 09:00:00,3384.494,3385.288,3384.075,3384.539,389,160,0
2025-08-27 09:05:00,3384.548,3385.121,3384.005,3384.759,362,160,0
2025-08-27 09:10:00,3384.832,3385.49,3383.777,3384.585,387,160,0
2025-08-27 09:15:00,3384.658,3384.89,3384.023,3384.602,335,160,0
2025-08-27 09:20:00,3384.598,3384.807,3383.191,3383.75,368,160,0
2025-08-27 09:25:00,3383.66,3384.229,3382.479,3382.609,437,160,0
2025-08-27 09:30:00,3382.552,3383.371,3382.096,3383.111,467,160,0
2025-08-27 09:35:00,3383.067,3383.602,3381.596,3382.312,487,160,0
2025-08-27 09:40:00,3382.272,3382.536,3381.589,3381.781,434,160,0
2025-08-27 09:45:00,3381.784,3382.37,3381.024,3381.273,411,160,0
2025-08-27 09:50:00,3381.272,3381.736,3378.066,3378.545,973,160,0
2025-08-27 09:55:00,3378.499,3379.449,3377.565,3378.177,704,160,0
2025-08-27 10:00:00,3378.222,3379.183,3376.911,3376.917,789,160,0
2025-08-27 10:05:00,3376.892,3378.066,3376.766,3377.502,530,160,0
2025-08-27 10:10:00,3377.549,3378.487,3376.719,3378.0,596,160,0
2025-08-27 10:15:00,3377.988,3378.258,3377.117,3378.035,554,160,0
2025-08-27 10:20:00,3378.095,3378.396,3377.372,3377.893,503,160,0
2025-08-27 10:25:00,3377.834,3378.019,3376.323,3376.5,420,160,0
2025-08-27 10:30:00,3376.513,3376.513,3375.157,3375.37,534,160,0
2025-08-27 10:35:00,3375.365,3376.878,3374.868,3376.696,512,160,0
2025-08-27 10:40:00,3376.732,3378.012,3375.546,3375.901,599,160,0
2025-08-27 10:45:00,3375.908,3376.949,3374.887,3376.433,587,160,0
2025-08-27 10:50:00,3376.465,3376.489,3375.164,3375.683,518,160,0
2025-08-27 10:55:00,3375.724,3377.21,3375.33,3375.593,685,160,0
2025-08-27 11:00:00,3375.628,3376.504,3374.596,3376.025,562,160,0
2025-08-27 11:05:00,3376.029,3377.016,3374.946,3376.886,510,160,0
2025-08-27 11:10:00,3376.92,3377.341,3375.654,3376.798,449,160,0
2025-08-27 11:15:00,3376.8,3376.906,3375.692,3375.827,420,160,0
2025-08-27 11:20:00,3375.836,3375.979,3374.494,3374.907,441,160,0
2025-08-27 11:25:00,3374.888,3375.653,3373.983,3375.335,441,160,0
2025-08-27 11:30:00,3375.378,3375.972,3374.679,3375.221,512,160,0
2025-08-27 11:35:00,3375.217,3375.946,3373.698,3374.899,511,160,0
2025-08-27 11:40:00,3374.912,3375.839,3374.896,3374.957,384,160,0
2025-08-27 11:45:00,3374.989,3376.78,3374.908,3376.746,397,160,0
2025-08-27 11:50:00,3376.763,3378.159,3376.649,3377.306,432,160,0
2025-08-27 11:55:00,3377.256,3377.939,3376.653,3376.822,460,160,0
2025-08-27 12:00:00,3376.844,3377.431,3375.561,3375.954,425,160,0
2025-08-27 12:05:00,3375.927,3376.672,3374.255,3376.073,614,160,0
2025-08-27 12:10:00,3376.141,3377.609,3375.933,3376.989,462,160,0
2025-08-27 12:15:00,3377.011,3377.921,3376.542,3377.715,440,160,0
2025-08-27 12:20:00,3377.735,3380.73,3377.595,3380.276,786,160,0
2025-08-27 12:25:00,3380.32,3382.898,3379.771,3381.718,712,160,0
2025-08-27 12:30:00,3381.646,3382.666,3380.232,3381.92,941,160,0
2025-08-27 12:35:00,3381.879,3381.999,3379.664,3381.216,806,160,0
2025-08-27 12:40:00,3381.208,3382.017,3380.552,3381.29,656,160,0
2025-08-27 12:45:00,3381.311,3382.742,3380.592,3381.941,691,160,0
2025-08-27 12:50:00,3381.93,3382.456,3381.342,3382.148,595,160,0
2025-08-27 12:55:00,3382.109,3382.453,3380.013,3381.123,621,160,0
2025-08-27 13:00:00,3381.148,3382.587,3380.553,3380.83,826,160,0
2025-08-27 13:05:00,3380.818,3384.26,3380.539,3383.688,636,160,0
2025-08-27 13:10:00,3383.69,3384.029,3382.386,3382.386,575,160,0
2025-08-27 13:15:00,3382.371,3384.797,3382.307,3383.556,719,160,0
2025-08-27 13:20:00,3383.56,3384.131,3382.977,3384.054,555,160,0
2025-08-27 13:25:00,3384.054,3384.054,3381.807,3382.015,684,160,0
2025-08-27 13:30:00,3381.984,3382.17,3377.852,3378.709,1644,160,0
2025-08-27 13:35:00,3378.75,3381.695,3378.184,3381.18,1495,160,0
2025-08-27 13:40:00,3381.221,3381.93,3377.422,3378.074,1143,160,0
2025-08-27 13:45:00,3378.126,3378.254,3375.489,3376.238,1244,160,0
2025-08-27 13:50:00,3376.283,3378.151,3376.169,3377.846,898,160,0
2025-08-27 13:55:00,3377.89,3378.602,3377.178,3377.804,862,160,0
2025-08-27 14:00:00,3377.845,3379.336,3376.595,3377.41,1109,160,0
2025-08-27 14:05:00,3377.325,3380.024,3376.091,3378.565,874,160,0
2025-08-27 14:10:00,3378.497,3379.759,3378.144,3379.508,739,160,0
2025-08-27 14:15:00,3379.549,3380.831,3379.006,3380.685,662,160,0
2025-08-27 14:20:00,3380.76,3382.22,3380.621,3381.907,601,160,0
2025-08-27 14:25:00,3381.864,3383.575,3381.75,3383.073,710,160,0
2025-08-27 14:30:00,3383.029,3384.022,3381.794,3381.894,543,160,0
2025-08-27 14:35:00,3381.861,3383.195,3380.962,3382.636,874,160,0
2025-08-27 14:40:00,3382.65,3384.112,3382.561,3383.561,566,160,0
2025-08-27 14:45:00,3383.549,3384.299,3383.079,3383.416,566,160,0
2025-08-27 14:50:00,3383.416,3385.357,3383.198,3385.308,579,160,0
2025-08-27 14:55:00,3385.334,3386.958,3384.575,3386.357,694,160,0
2025-08-27 15:00:00,3386.398,3387.189,3385.146,3385.771,678,160,0
2025-08-27 15:05:00,3385.741,3387.852,3385.477,3387.725,547,160,0
2025-08-27 15:10:00,3387.718,3390.42,3387.688,3389.086,705,160,0
2025-08-27 15:15:00,3389.148,3390.184,3387.219,3387.441,800,160,0
2025-08-27 15:20:00,3387.487,3389.62,3387.452,3387.717,651,160,0
2025-08-27 15:25:00,3387.746,3388.295,3386.086,3387.879,503,160,0
2025-08-27 15:30:00,3387.929,3388.592,3387.668,3387.829,446,160,0
2025-08-27 15:35:00,3387.846,3389.638,3386.972,3389.417,488,160,0
2025-08-27 15:40:00,3389.454,3389.604,3388.25,3388.87,524,160,0
2025-08-27 15:45:00,3388.838,3388.838,3386.556,3386.912,569,160,0
2025-08-27 15:50:00,3386.919,3387.386,3386.461,3387.089,405,160,0
2025-08-27 15:55:00,3387.073,3388.6,3386.724,3387.898,477,160,0
2025-08-27 16:00:00,3387.917,3388.861,3387.481,3388.531,424,160,0
2025-08-27 16:05:00,3388.498,3389.71,3388.144,3388.55,473,160,0
2025-08-27 16:10:00,3388.561,3389.343,3388.05,3388.93,423,160,0
2025-08-27 16:15:00,3388.944,3390.412,3388.081,3389.635,478,160,0
2025-08-27 16:20:00,3389.618,3390.708,3389.393,3390.478,440,160,0
2025-08-27 16:25:00,3390.547,3391.198,3390.22,3391.153,432,160,0
2025-08-27 16:30:00,3391.174,3394.24,3390.132,3393.87,745,160,0
2025-08-27 16:35:00,3393.832,3395.355,3392.705,3394.763,847,160,0
2025-08-27 16:40:00,3394.789,3395.962,3394.275,3394.491,651,160,0
2025-08-27 16:45:00,3394.465,3398.783,3393.97,3397.543,798,160,0
2025-08-27 16:50:00,3397.584,3398.345,3394.885,3395.609,939,160,0
2025-08-27 16:55:00,3395.685,3397.553,3395.042,3395.419,643,160,0
2025-08-27 17:00:00,3395.481,3396.924,3394.86,3396.341,598,160,0
2025-08-27 17:05:00,3396.323,3397.499,3395.898,3396.26,560,160,0
2025-08-27 17:10:00,3396.299,3396.822,3395.321,3396.339,594,160,0
2025-08-27 17:15:00,3396.254,3397.209,3395.954,3396.581,462,160,0
2025-08-27 17:20:00,3396.592,3396.992,3396.165,3396.95,415,160,0
2025-08-27 17:25:00,3396.971,3397.354,3395.818,3396.49,518,160,0
2025-08-27 17:30:00,3396.512,3396.907,3395.859,3395.993,392,160,0
2025-08-27 17:35:00,3395.967,3396.069,3394.933,3395.637,479,160,0
2025-08-27 17:40:00,3395.664,3396.408,3395.382,3395.829,402,160,0
2025-08-27 17:45:00,3395.822,3396.363,3395.321,3396.034,352,160,0
2025-08-27 17:50:00,3396.077,3396.341,3395.254,3395.572,351,160,0
2025-08-27 17:55:00,3395.476,3395.862,3394.911,3395.207,344,160,0
2025-08-27 18:00:00,3395.17,3395.288,3394.291,3394.481,390,160,0
2025-08-27 18:05:00,3394.428,3394.521,3392.385,3392.446,420,160,0
2025-08-27 18:10:00,3392.424,3393.579,3392.272,3393.509,341,160,0
